l1019,u1839
l1021,l314
l1022,l1022
l1026,u774
l1028,l1028
l1030,l1030
l1031,l681
l1032,u610
l1035,l460
l1038,u461
l1042,l349
l1043,l1043
l1045,u1029
l1048,u1557
l1049,u314
l1053,u353
l1056,u428
l1057,u411
l1061,u830
l1062,l1062
l1067,l1067
l1068,l1068
l1073,u1813
l1074,u780
l1078,l469
l1079,l275
l1085,u643
l1086,l520
l1091,l1091
l1092,u722
l1094,l1094
l1097,l1097
l1098,u445
l1102,u737
l1104,l1104
l1107,u1645
l1109,l307
l1111,u704
l1115,l1115
l1118,l1118
l1122,u1114
l1126,l1126
l1128,l1128
l1130,l1130
l1132,u491
l1134,u613
l1140,l554
l1144,u994
l1145,u1439
l1148,u596
l1149,u1456
l1152,u631
l1153,l1153
l1156,l1156
l1159,u841
l1160,u1916
l1164,l984
l1167,u1655
l1172,l1172
l1173,l1173
l1177,l471
l1181,l1181
l1185,u1079
l1186,l1186
l1189,u1448
l1190,l400
l1193,u607
l1195,u314
l1199,l1199
l1200,u1463
l1202,u1841
l1205,l951
l1207,l1207
l1208,u670
l1211,l294
l1213,u1052
l1215,l302
l1217,l263
l1220,l1220
l1221,l321
l1223,l315
l1226,l1226
l1229,l299
l1231,l1231
l1232,l569
l1235,u722
l1239,l1239
l1243,l1243
l1245,u1665
l1248,u613
l1252,u1456
l1255,l375
l1258,l554
l1261,u631
l1265,l553
l1270,u1439
l1271,l1271
l1275,l1275
l1277,u1479
l1281,u1928
l1288,l951
l1291,u1463
l1293,l1293
l1299,l1299
l1301,l741
l1307,l766
l1309,u607
l1311,l294
l1312,l302
l1315,l321
l1317,l315
l1321,l314
l1323,u1114
l1327,l333
l1329,u663
l1331,u670
l1332,l315
l1334,l1334
l1335,l1335
l1337,u314
l1339,l504
l1341,l1341
l1343,l1343
l1345,l294
l1347,l333
l1349,u654
l1350,l375
l1351,l1351
l1352,l1352
l1353,l299
l1354,l305
l1355,l326
l1356,l1356
l1357,l314
l1358,l539
l1359,u349
l1360,l601
l1361,l357
l1362,l302
l1363,l321
l1364,l1364
l1365,u1479
l1366,l951
l1367,u1456
l1368,u607
l1369,u321
l1370,l1370
l1371,l374
l1372,l1372
l1373,u1114
l1374,l1374
l1375,u680
l1376,l1376
l1377,l1377
l1378,u697
l1379,l282
l1380,l1380
l1381,l1381
l1425,u318
l1426,u643
l1428,u610
l1430,u1750
l1432,l723
l1433,u1299
l1435,u1421
l1436,u1270
l1437,l1437
l1439,u884
l1440,u318
l1442,l683
l1444,u511
l1445,l463
l1447,u411
l1448,u994
l1450,l1450
l1451,l1451
l1452,u333
l1454,u610
l1455,l276
l1457,u943
l1458,u594
l1459,u596
l1460,u830
l1462,u333
l1464,l1464
l1465,l1465
l1466,u422
l1468,l1468
l1469,u535
l1471,l1471
l1473,l975
l1474,u943
l1476,l1476
l1477,u688
l1479,l1479
l1480,u1191
l1482,l1482
l1483,l1483
l1485,l462
l1487,u491
l1488,l1488
l1489,l1489
l1491,u926
l1492,l1492
l1494,u1107
l1495,u383
l1497,u511
l1498,u1788
l1500,u669
l1501,l1501
l1503,l1503
l1504,l801
l1506,u1060
l1507,u460
l1510,l1510
l1511,u565
l1512,l473
l1513,l979
l1515,l1515
l1517,u1079
l1518,l1518
l1520,l1520
l1521,l1521
l1522,l1522
l1524,l400
l1525,l1525
l1527,l1527
l1528,l1528
l1530,u1655
l1531,u445
l1533,l1005
l1534,u1557
l1535,u1038
l1537,u403
l1539,l1539
l1540,u696
l1541,l1541
l1542,l1542
l1543,l1543
l1544,u1079
l1545,l712
l1546,u891
l1547,u465
l1549,u843
l1550,u643
l1551,u1648
l1553,u774
l1555,u1836
l1556,l1556
l1557,l1557
l1559,u422
l1560,u314
l1561,l1561
l1563,u1557
l1565,l504
l1566,l1566
l1568,u883
l1570,l1118
l1571,u375
l1573,u398
l1575,u1857
l1576,l534
l1577,u610
l1579,u490
l1581,u318
l1582,u763
l1583,u1029
l1585,u1815
l1586,u411
l1588,u780
l1589,l1589
l1591,u1756
l1592,u581
l1594,u596
l1596,u349
l1597,u1655
l1599,l529
l1600,u688
l1602,l263
l1603,u574
l1605,l1605
l1606,u353
l1608,u654
l1610,u717
l1611,u680
l1613,l1613
l1614,u1114
l1616,u491
l1617,u631
l1619,u607
l1621,u613
l1623,l315
l1624,u317
l1626,u884
l1627,u1928
l1629,u511
l1630,l553
l1632,u669
l1633,l321
l1635,u991
l1636,l294
l1637,u936
l1639,u321
l1640,u1836
l1641,l299
l1643,l1643
l1645,l314
l1646,l1646
l1648,u841
l1650,u422
l1651,l681
l1653,l302
l1654,u621
l1656,u333
l1657,l1657
l1659,l1659
l1663,l333
l1667,u890
l1669,l1669
l1670,u465
l1673,l619
l1675,l1675
l1676,u975
l1678,l601
l1679,u830
l1680,l306
l1682,u535
l1684,u774
l1685,l349
l1686,l1686
l1687,l697
l1689,u314
l1690,u491
l1691,u663
l1692,u422
l1693,u1191
l1694,l1694
l1695,l1695
l1696,l539
l1697,u411
l1698,u737
l1699,u535
l1700,l1700
l1701,l1701
l1702,u318
l1703,l504
l1704,u511
l1705,u591
l1706,u688
l1707,u911
l1708,u821
l1709,l1709
l1710,u780
l1711,u1857
l1712,u620
l1713,l1713
l1714,u333
l1715,u700
l1716,l1716
l1717,l294
l1718,u1393
l1719,u613
l1720,u1029
l1721,u631
l1722,u1421
l1723,l1723
l1724,u640
l1725,u607
l1726,u774
l1727,l1727
l1728,u1439
l1729,l1729
l1730,u1815
l1731,u1655
l1732,u1106
l1733,l302
l1734,l1734
l1735,u370
l1736,l683
l1737,u581
l1738,u763
l1739,l365
l1740,u398
l1741,l601
l1742,u670
l1743,u353
l1744,l315
l1745,u991
l1746,u653
l1747,l444
l1748,u1038
l1749,u722
l1750,l1750
l1751,l299
l1752,l1091
l1753,l1377
l1754,l1754
l1755,u943
l1756,l314
l1757,l357
l1758,u884
l1759,u994
l1760,l309
l1761,u643
l1762,l1762
l1763,l464
l1764,l1186
l1765,u926
l1766,u596
l1767,l1767
l1768,u314
l1769,u911
l1770,l1770
l1771,l539
l1772,l1772
l1773,u1655
l1774,u1815
l1775,l1775
l1776,l1226
l1777,u357
l1778,u934
l1779,u428
l1780,u610
l1781,u712
l1782,l1782
l1783,u722
l1784,u1393
l1785,u1756
l1786,u422
l1787,u375
l1788,u843
l1789,l315
l1790,u445
l1791,l1791
l1792,u596
l1793,u884
l1794,u1665
l1795,u1456
l1796,u491
l1797,u763
l1798,u511
l1799,u1857
l1800,u1841
l1801,u664
l1802,l1802
l1803,l302
l1804,l1659
l1805,u613
l1806,u943
l1807,l1275
l1808,l463
l1809,u1439
l1810,u774
l1811,u631
l1812,u353
l1813,l1813
l1814,u994
l1815,l951
l1816,l1816
l1817,u780
l1818,l1818
l1819,l1819
l1820,u1037
l1821,l294
l1822,l1822
l1823,l314
l1824,u318
l1825,u669
l1826,l333
l1827,l1827
l1828,u654
l1829,l789
l1830,l569
l1831,u1610
l1832,l681
l1833,u670
l1834,l1834
l1835,l1835
l1836,l321
l1837,l395
l1838,u683
l1840,l438
l1841,l1643
l1842,u1627
l1843,u1079
l1844,l349
l1845,u461
l1846,u663
l1847,u411
l1848,l1848
l1849,u535
l1850,u1231
l1851,l772
l1852,l263
l1853,l1853
l1854,u683
l1855,u994
l1856,u1139
l1857,u411
l1858,u1106
l1859,l1859
l1860,l294
l1861,u1393
l1862,u314
l1863,l437
l1864,u1114
l1865,l400
l1866,u1178
l1867,u1038
l1868,u1370
l1869,u491
l1870,u1337
l1871,l1871
l1872,u1788
l1873,u1291
l1874,u498
l1875,u1182
l1876,u774
l1877,l1877
l1878,u318
l1879,u1294
l1880,l1091
l1881,l1377
l1882,u1231
l1883,l1883
l1884,l1884
l1885,u654
l1886,u1887
l1887,l375
l1888,l467
l1889,l302
l1890,l476
l1891,l321
l1892,u926
l1893,u535
l1894,l1894
l1895,l299
l1896,l1372
l1897,u610
l1898,u631
l1899,l1899
l1900,u613
l1901,l1901
l1902,u363
l1903,l417
l1904,l951
l1905,u593
l1906,u1655
l1907,l1907
l1908,u1216
l1909,l1909
l1910,u1227
l1911,u599
l1912,u333
l1913,u1079
l1914,u1352
l1915,l1915
l1916,l653
l1917,l471
l1918,u1363
l1919,l1919
l1920,u670
l1921,l965
l1922,l1476
l1923,l333
l1924,u597
l1925,l314
l1926,u643
l1927,l363
l1928,l1835
l1929,l1929
l1930,u830
l1931,l1931
l1932,l1381
l1933,l1933
l1934,l1934
l1935,l1935
l1936,u680
l1937,u398
l1938,u1557
l1939,l1939
l1940,l1370
l1941,u1387
l1942,l374
l1943,u1821
l1945,u314
l1947,u763
l1950,l1950
l1952,u780
l1955,u428
l1957,l1957
l1960,u463
l1961,u490
l1963,u663
l1965,l1130
l1967,l534
l1970,l531
l1972,u1916
l1973,l619
l1975,l275
l1978,l1978
l1980,u591
l1982,u1831
l1984,u1616
l1986,u349
l1987,u593
l1989,u1067
l1991,u498
l1992,u722
l1994,l315
l1996,l294
l1998,l299
l1999,l772
l2001,u712
l2003,u321
l2005,l2005
l2007,l277
l2009,l291
l2012,l2012
l2013,l1370
l2016,l2016
l2018,l438
l2020,u437
l2022,l504
l2024,u513
l2027,l1243
l2029,l2029
l2030,u897
l2032,u314
l2033,l2033
l2034,l263
l2035,u763
l2036,u349
l2037,l504
l2038,l2038
l2039,u1841
l2040,l302
l2041,u1114
l2042,l315
l2043,u599
l2044,l1883
l2045,l294
l2046,l321
l2047,l349
l2048,l357
l2049,u352
l2050,l299
l2051,u654
l2052,u613
l2053,l1275
l2054,l601
l2055,l362
l2056,l309
l2057,l314
l2058,l1380
l2059,u398
l2060,u318
l2061,u610
l2062,u435
l2063,u841
l2064,u1655
l2065,l2065
l2066,l2066
l2067,u411
l2068,l2068
l2069,l1451
l2070,u1029
l2071,u584
l2072,u422
l2073,u843
l2074,u891
l2075,l1827
l2076,u491
l2077,u511
l2078,u1231
l2079,u353
l2080,u621
l2081,u445
l2082,u549
l2083,l975
l2084,l1915
l2085,u596
l2086,l476
l2087,u1648
l2088,u994
l2089,u1182
l2090,u333
l2091,l1186
l2092,u669
l2093,u1788
l2094,l997
l2095,l1488
l2096,u1385
l2097,l2097
l2098,u597
l2099,u943
l2100,u535
l2101,u604
l2102,l2102
l2103,u1038
l2104,u981
l2105,l2105
l2106,u1421
l2107,l2107
l2108,u763
l2109,u314
l2110,u498
l2111,l397
l2112,u513
l2113,u375
l2114,u1764
l2115,u986
l2116,l556
l2117,l2117
l2118,l2118
l2119,l2119
l2120,l2120
l2121,l2121
l2122,u428
l2123,l2123
l2124,l1271
l2125,u1439
l2126,u1479
l2127,l357
l2128,l534
l2129,l263
l2130,l321
l2131,u670
l2132,u349
l2133,l438
l2134,u1114
l2135,l601
l2136,u463
l2137,l1380
l2138,l2138
l2139,u846
l2140,l1370
l2141,l2141
l2142,l2142
l2143,l2143
l2144,l2144
l2145,l1934
l2146,u680
l2147,l1352
l2148,l302
l2150,l349
l2151,l772
l2152,l2152
l2153,l2153
l2154,u398
l2155,u1366
l2156,u494
l2157,u1887
l2158,u353
l2159,u669
l2160,l2160
l2161,l276
l2162,l2162
l2163,u841
l2164,u610
l2165,l1542
l2166,u574
l2167,u596
l2168,u717
l2169,u422
l2170,l2170
l2171,u1857
l2172,l2172
l2173,u491
l2174,l2174
l2175,l1835
l2176,u333
l2177,u318
l2178,l2178
l2179,l2179
l2180,l476
l2181,l2181
l2182,u821
l2183,u994
l2184,l1520
l2185,u411
l2186,l1589
l2187,u1009
l2188,l2188
l2189,u1038
l2190,u643
l2191,u1357
l2192,u403
l2193,l715
l2194,l2194
l2195,u317
l2196,u1557
l2197,l964
l2198,l2198
l2199,l462
l2200,l2200
l2201,l2201
l2202,l2202
l2203,u1079
l2204,u498
l2205,u314
l2206,l504
l2207,l2207
l2208,l2208
l2209,u375
l2210,u591
l2211,u763
l2212,l1226
l2213,u1616
l2214,l275
l2215,u490
l2216,l294
l2217,l315
l2218,l619
l2219,l333
l2220,l321
l2221,u613
l2222,u631
l2223,l766
l2224,l951
l2225,u1479
l2226,u607
l2227,l962
l2228,u680
l2229,u428
l2230,l2230
l2231,l263
l2232,l2232
l2233,l2233
l2234,l359
l2235,l2235
l2236,l569
l2237,l345
l2238,l302
l2239,l2239
l2240,l1934
l2241,u683
l2242,l1381
l2243,l357
l2244,l1834
l2245,l363
l2255,u688
l2256,u610
l2257,l2257
l2258,u318
l2259,u821
l2260,u1191
l2261,l437
l2262,u511
l2263,u669
l2264,l2264
l2265,u1836
l2266,u1421
l2267,u494
l2268,u462
l2269,l2269
l2270,u586
l2271,l2198
l2272,u610
l2273,u610
l2274,l2274
l2275,u1107
l2276,u688
l2277,l1669
l2278,l2278
l2279,u610
l2280,l2280
l2281,u511
l2282,l2282
l2283,l2283
l2284,u943
l2285,u1557
l2286,u604
l2287,u318
l2288,l2288
l2289,l2289
l2290,u594
l2291,l342
l2292,l2292
l2293,u494
l2294,u718
l2295,u491
l2296,u333
l2297,u333
l2298,u934
l2299,l683
l2300,u511
l2301,u1858
l2302,l1451
l2303,u669
l2304,u1397
l2305,u1788
l2306,u535
l2307,u1048
l2308,l2308
l2309,u398
l2310,u994
l2311,l2311
l2312,l2312
l2313,u1079
l2314,u841
l2315,u317
l2316,u596
l2317,u318
l2318,u1655
l2319,l471
l2320,u411
l2321,u884
l2322,u1038
l2323,u317
l2324,u398
l2325,l467
l2326,l2326
l2327,l2327
l2328,u1079
l2329,u422
l2330,u890
l2331,u883
l2332,u581
l2333,l2333
l2334,l2334
l2335,l2335
l2336,u688
l2337,u403
l2338,u318
l2339,u943
l2340,l2340
l2341,u597
l2342,l2342
l2343,u422
l2344,u774
l2345,l2345
l2346,l2346
l2347,l2347
l2348,l2348
l2349,u1557
l2350,l2350
l2351,u1788
l2352,l2352
l2353,l2353
l2354,u1648
l2355,u774
l2356,u1079
l2357,u422
l2358,u994
l2359,u774
l2360,l2360
l2361,l2361
l2362,l965
l2363,u398
l2364,l2364
l2365,u1029
l2366,l1489
l2367,u491
l2386,u490
l2387,u911
l2389,u1038
l2391,u314
l2392,u314
l2394,u1926
l2395,u511
l2397,u780
l2398,l504
l2400,u883
l2403,u349
l2404,l2404
l2405,l1669
l2409,u796
l2410,u591
l2411,u994
l2414,l2029
l2416,l2416
l2417,l2417
l2418,u1858
l2420,u722
l2421,u763
l2422,l2422
l2425,l315
l2427,l2427
l2429,u1826
l2430,l294
l2432,l420
l2434,l2434
l2435,l2435
l2438,l299
l2439,u584
l2441,l1334
l2443,l2443
l2444,u884
l2446,u375
l2448,u1048
l2449,u1788
l2451,l314
l2452,l2452
l2454,l2454
l2455,l504
l2456,u317
l2458,l357
l2459,u704
l2460,l2460
l2463,l2463
l2465,l1271
l2467,u491
l2468,l1002
l2469,u613
l2472,l2472
l2473,l294
l2475,u610
l2476,u631
l2478,u1439
l2480,u318
l2481,u623
l2482,u943
l2484,u621
l2486,l951
l2487,l444
l2489,l2489
l2490,l321
l2492,l716
l2493,l2493
l2494,l1380
l2496,l263
l2497,u411
l2499,l315
l2502,l2502
l2504,u398
l2505,l314
l2510,l1067
l2512,l2512
l2515,u352
l2516,l2516
l2519,l357
l2521,u1335
l2522,l569
l2525,u683
l2528,u607
l2529,l2529
l2532,l951
l2533,l333
l2536,u1839
l2537,l302
l2538,u1114
l2540,u604
l2545,u353
l2546,l444
l2547,l363
l2550,u422
l2551,l263
l2554,l1381
l2555,u1836
l2558,l2558
l2560,l2560
l2561,u334
l2563,l321
l2564,u670
l2566,l2566
l2569,l349
l2570,u1106
l2575,l772
l2577,u314
l2578,l767
l2580,u610
l2581,u428
l2583,u411
l2584,l282
l2585,u314
l2587,u883
l2588,l263
l2590,u463
l2591,u498
l2592,l1853
l2593,l302
l2595,u763
l2596,u318
l2597,u763
l2599,u422
l2600,l2600
l2601,u498
l2603,u398
l2604,l2604
l2605,l2605
l2606,l2606
l2608,u463
l2609,l539
l2610,u986
l2611,l2611
l2612,l2612
l2613,u591
l2615,l2615
l2616,u1831
l2617,u609
l2619,l2619
l2620,l2620
l2621,l2621
l2622,l1451
l2623,u631
l2624,l294
l2625,u491
l2627,u670
l2628,u737
l2630,u774
l2631,u613
l2632,u349
l2634,l2634
l2635,l321
l2637,u1439
l2639,u1930
l2640,l2640
l2641,l2641
l2643,u654
l2644,l315
l2646,u353
l2647,l349
l2649,l314
l2650,l294
l2651,l2651
l2653,l302
l2654,l2654
l2656,u975
l2657,l2657
l2659,l321
l2660,u890
l2661,l263
l2663,l2663
l2664,l1380
l2666,u1826
l2667,u349
l2669,u722
l2670,u683
l2671,u1038
l2673,u1048
l2674,l2674
l2675,l2232
l2677,u712
l2678,u1015
l2679,u891
l2680,u513
l2682,u884
l2683,l2208
l2684,u1655
l2686,l2686
l2687,l2687
l2688,l314
l2689,u1029
l2690,l2690
l2691,u994
l2692,u428
l2693,l333
l2694,l2694
l2695,u1072
l2696,u943
l2697,l345
l2698,u511
l2699,l1934
l2700,l444
l2701,u445
l2703,u1887
l2704,l1381
l2705,l601
l2706,u936
l2707,l619
l2708,l2708
l2709,u701
l2710,l309
l2711,u737
l2712,u690
l2713,l2713
l2714,l357
l2715,l1377
l2716,u654
l2717,l695
l2718,l365
l2719,l2719
l2720,u1648
l2721,u314
l2722,l2722
l2723,u465
l2724,u737
l2725,l979
l2726,u333
l2727,l2727
l2728,l2728
l2729,u491
l2730,u511
l2731,u463
l2732,l2732
l2733,u422
l2734,l2734
l2735,u428
l2736,l2736
l2737,u1029
l2738,l626
l2739,l2739
l2740,l2740
l2741,u610
l2742,l2742
l2743,u596
l2744,l914
l2745,l2745
l2746,u1449
l2747,u596
l2748,u375
l2749,u1335
l2750,u763
l2751,u333
l2752,l2752
l2753,l1686
l2754,l277
l2755,l471
l2756,l400
l2757,l315
l2758,l400
l2759,l473
l2760,l284
l2761,u1788
l2762,l2066
l2763,l2763
l2764,u411
l2765,l294
l2766,u621
l2767,l1510
l2768,u712
l2769,u1231
l2770,l310
l2771,l2771
l2772,l365
l2773,l2773
l2774,l2774
l2775,l601
l2776,l1520
l2777,u613
l2778,l2778
l2779,u1079
l2780,u631
l2781,u435
l2782,u1479
l2783,u1299
l2784,u607
l2785,l2785
l2786,u643
l2787,l2787
l2788,l2788
l2789,u1307
l2790,l2790
l2791,l1451
l2792,l2792
l2793,l299
l2794,l2794
l2795,u1401
l2796,l2796
l2797,u318
l2798,l357
l2799,l474
l2800,u349
l2801,l1539
l2802,u890
l2803,u498
l2804,l2804
l2805,u398
l2806,u461
l2807,l2807
l2808,u353
l2809,l2809
l2810,l2810
l2811,l2811
l2812,u936
l2813,u1858
l2814,l2327
l2815,l314
l2816,u1788
l2817,l2516
l2818,u774
l2819,l2819
l2820,u1823
l2821,u841
l2822,l2822
l2823,l2823
l2824,l333
l2825,l2825
l2826,u1908
l2827,u663
l2828,l2828
l2829,l2283
l2830,l2830
l2831,l2831
l2832,l1589
l2833,l2833
l2834,l2834
l2835,u620
l2836,l1827
l2837,l2837
l2838,l2838
l2839,l1835
l2840,l2840
l2841,l2841
l2842,u355
l2843,l2843
l2845,l2845
l2848,l474
l2960,u314
l2961,u1009
l2962,l2962
l2963,u884
l2964,l2964
l2965,u610
l2966,l2966
l2967,u994
l2968,u428
l2969,u883
l2970,l2198
l2971,l2971
l2972,u780
l2973,u1655
l2974,u763
l2975,l1451
l2976,u669
l2977,u581
l2978,u445
l2979,l2033
l2980,l2980
l2981,l2188
l2982,u1821
l2983,u1788
l2984,l767
l2985,u349
l2986,u411
l2987,u318
l2988,u1537
l2989,u596
l2990,u1557
l2991,l2991
l2992,u653
l2993,u463
l2994,l263
l2995,u317
l2996,u491
l2997,u398
l2998,l2998
l2999,u398
l3000,u511
l3001,u613
l3002,u422
l3003,l3003
l3004,u631
l3005,l3005
l3006,u610
l3007,u943
l3008,l554
l3009,u643
l3010,u1079
l3011,l3011
l3012,u491
l3013,l3013
l3014,u1439
l3015,u1648
l3016,u574
l3017,u1367
l3018,l2641
l3019,u1461
l3020,l3020
l3021,l3021
l3022,u688
l3023,l2828
l3024,l653
l3025,u1107
l3026,l1186
l3027,l1352
l3028,l2107
l3029,l302
l3030,l3030
l3031,l3031
l3032,l1520
l3033,u535
l3034,l294
l3035,l2734
l3036,l3036
l3037,l1370
l3038,l2066
l3039,l3039
l3040,l438
l3041,l400
l3042,l3042
l3043,l504
l3044,l3044
l3045,l2489
l3046,l321
l3047,l1372
l3048,l3048
l3049,u994
l3050,l349
l3051,l3051
l3052,u1307
l3053,u683
l3054,l3054
l3055,l1380
l3056,l3056
l3057,l3057
l3058,l375
l3060,l3060
l3061,l3061
l3062,l3062
l3063,l3063
l3064,u1038
l3065,l695
l3066,u581
l3067,u680
l3068,l3068
l3069,u830
l3070,l3070
l3071,u712
l3072,u511
l3073,l3073
l3074,u333
l3075,l772
l3077,u670
l3078,l2785
l3079,l3079
l3080,u596
l3081,l3081
l3082,l3082
l3083,l3083
l3084,l3084
l3085,l3085
l3086,l975
l3087,l3087
l3088,u318
l3089,l3089
l3090,u704
l3091,l975
l3092,u660
l3093,l3093
l3094,l1091
l3095,l3095
l3096,l601
