Conversation_ID,Strategy,Type,Game_ID,User_ID,Mutant_ID,Test_ID,Is_Active,Is_Success
262,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,217,6,,,0,1
263,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,211,6,,,0,1
264,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,215,6,,,0,1
265,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,215,6,,,1,0
266,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,211,6,,160,1,0
267,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,217,6,,,0,1
268,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,217,6,,,1,0
269,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,227,5,,,0,1
270,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,227,5,171,,0,1
271,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,228,6,,,0,1
272,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,229,5,,,0,1
273,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,229,5,,,1,0
274,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,230,6,,,0,1
275,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,231,5,,,0,1
276,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,231,5,,,1,0
277,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,232,6,,,0,1
278,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,233,5,,,0,1
279,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,233,5,,,1,0
280,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,234,6,,,0,1
281,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,235,5,,,0,1
282,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,228,6,,,0,1
283,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,235,5,,,1,0
284,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,230,6,,,0,1
285,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,236,6,,,0,1
286,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,228,6,,161,1,0
287,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,230,6,,162,1,0
288,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,232,6,,,0,1
289,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,232,6,,163,1,0
290,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,236,6,,,0,1
291,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,236,6,,,1,0
292,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,234,6,,,0,1
293,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,234,6,,,1,0
294,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,237,5,,,0,1
295,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,240,6,,,0,1
296,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,241,6,,,0,1
297,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,249,6,,,0,1
298,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,250,6,,,0,1
299,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,247,5,,,0,1
300,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,243,5,,,0,1
301,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,242,6,,,0,1
302,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,237,5,176,,0,1
303,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,246,5,,,0,1
304,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,245,5,,,0,1
305,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,247,5,,,1,0
306,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,243,5,175,,0,1
307,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,245,5,,,1,0
308,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,246,5,173,,0,1
309,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,250,6,,,0,1
310,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,250,6,,,1,0
311,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,240,6,,,0,1
312,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,242,6,,,0,1
313,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,241,6,,,0,1
314,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,241,6,,,1,0
315,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,249,6,,,0,1
316,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,249,6,,,1,0
317,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,240,6,,164,1,0
318,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,242,6,,165,1,0
319,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,,0,1
320,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,252,6,,,0,1
321,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,252,6,,166,0,1
322,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,252,6,,167,0,1
323,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,252,6,,168,0,1
324,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,252,6,,169,0,1
325,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,252,6,,170,0,1
326,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,252,6,,171,0,1
327,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,252,6,,172,0,1
328,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,252,6,,173,0,1
329,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,252,6,,174,0,1
330,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,252,6,,175,0,1
331,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,252,6,,176,0,1
332,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,252,6,,177,0,1
333,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,252,6,,178,0,1
334,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,252,6,,179,0,1
335,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,252,6,,180,0,1
336,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,252,6,,181,0,1
337,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,252,6,,182,0,1
338,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,252,6,,183,0,1
339,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,252,6,,,1,0
340,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,184,0,1
341,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,185,0,1
342,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,186,0,1
343,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,187,0,1
344,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,188,0,1
345,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,189,0,1
346,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,190,0,1
347,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,191,0,1
348,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,192,0,1
349,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,193,0,1
350,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,194,0,1
351,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,195,0,1
352,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,196,0,1
353,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,197,0,1
354,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,198,0,1
355,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,,0,0
356,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,201,0,1
357,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,202,0,1
358,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,203,0,1
359,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,205,0,1
360,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,,0,0
361,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,208,0,1
362,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,209,0,1
363,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,210,0,1
364,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,211,0,1
365,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,212,0,1
366,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,213,0,1
367,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,214,0,1
368,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,,0,0
369,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,216,0,1
370,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,217,0,1
371,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,218,0,1
372,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,219,0,1
373,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,220,0,1
374,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,221,0,1
375,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,222,0,1
376,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,223,0,1
377,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,224,0,1
378,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,225,0,1
379,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,227,0,1
380,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,,0,0
381,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,230,0,1
382,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,,0,0
383,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,235,0,1
384,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,237,0,1
385,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,238,0,1
386,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,239,0,1
387,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,240,0,1
388,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,241,0,1
389,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,242,0,1
390,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,243,0,1
391,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,244,0,1
392,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,245,0,1
393,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,,0,0
394,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,248,0,1
395,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,249,0,1
396,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,250,0,1
397,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,251,0,1
398,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,254,0,1
399,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,255,0,1
400,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,257,0,1
401,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,258,0,1
402,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,259,0,1
403,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,260,0,1
404,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,261,0,1
405,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,262,0,1
406,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,263,0,1
407,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,252,6,,266,0,1
408,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,253,6,,,0,1
409,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,253,6,,,0,1
410,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,253,6,,267,0,1
411,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,253,6,,268,0,1
412,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,253,6,,269,0,1
413,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,253,6,,270,0,1
414,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,253,6,,271,0,1
415,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,253,6,,272,0,1
416,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,253,6,,273,0,1
417,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,253,6,,274,0,1
418,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,253,6,,275,0,1
419,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,253,6,,276,0,1
420,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,253,6,,277,0,1
421,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,253,6,,278,0,1
422,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,253,6,,279,0,1
423,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,253,6,,280,0,1
424,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,253,6,,281,0,1
425,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,253,6,,282,0,1
426,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,253,6,,283,0,1
427,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,253,6,,284,0,1
428,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,253,6,,285,0,1
429,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,253,6,,286,0,1
430,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,253,6,,287,0,1
431,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,253,6,,288,0,1
432,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,253,6,,291,0,1
433,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,253,6,,293,0,1
434,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,253,6,,295,0,1
435,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,253,6,,296,0,1
436,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,260,6,,,0,1
437,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,261,5,,,0,1
438,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,261,5,,,1,0
439,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,260,6,,,0,1
440,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,260,6,,297,0,1
441,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,260,6,,,1,0
442,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,262,6,,,0,1
443,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,263,5,,,0,1
444,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,263,5,,,1,0
445,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,262,6,,,0,1
446,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,262,6,,298,0,1
447,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,262,6,,299,1,0
448,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,265,6,,,0,1
449,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,281,5,,,0,1
450,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,279,5,,,0,1
451,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,273,6,,,0,1
452,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,281,5,226,,0,1
453,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,279,5,225,,0,1
454,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,283,5,,,0,1
455,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,276,6,,,0,1
456,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,283,5,,,1,0
457,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,272,5,,,0,1
458,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,272,5,237,,0,1
459,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,285,6,,,0,1
460,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,284,6,,,0,1
461,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,286,5,,,0,1
462,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,293,5,,,0,1
463,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,286,5,234,,0,1
464,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,287,5,,,0,1
465,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,294,5,,,0,1
466,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,291,6,,,0,1
467,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,288,5,,,0,1
468,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,293,5,230,,0,1
469,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,289,6,,,0,1
470,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,292,5,,,0,1
471,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,297,6,,,0,1
472,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,287,5,228,,0,1
473,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,294,5,227,,0,1
474,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,295,6,,,0,1
475,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,299,5,,,0,1
476,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,288,5,229,,0,1
477,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,298,6,,,0,1
478,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,296,6,,,0,1
479,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,290,6,,,0,1
480,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,300,5,,,0,1
481,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,292,5,235,,0,1
482,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,299,5,236,,0,1
483,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,300,5,232,,0,1
484,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,265,6,,,0,1
485,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,273,6,,,0,1
486,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,273,6,,,1,0
487,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,265,6,,300,0,1
488,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,276,6,,,0,1
489,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,276,6,,305,0,1
490,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,298,6,,,0,1
491,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,298,6,,310,0,1
492,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,297,6,,,0,1
493,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,297,6,,,1,0
494,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,296,6,,,0,1
495,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,296,6,,311,0,1
496,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,284,6,,,0,1
497,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,290,6,,,0,1
498,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,295,6,,,0,1
499,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,295,6,,309,0,1
500,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,289,6,,,0,1
501,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,289,6,,308,0,1
502,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,284,6,,301,0,1
503,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,290,6,,302,0,1
504,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,285,6,,,0,1
505,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,291,6,,,0,1
506,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,285,6,,303,0,1
507,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,291,6,,304,0,1
508,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,265,6,,,1,0
509,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,281,5,,,0,1
510,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,279,5,,,0,1
511,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,281,5,,,1,0
512,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,279,5,,,1,0
513,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,285,6,,,1,0
514,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,284,6,,,1,0
515,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,293,5,,,0,1
516,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,287,5,,,0,1
517,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,294,5,,,0,1
518,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,288,5,,,0,1
519,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,293,5,,,1,0
520,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,287,5,,,1,0
521,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,294,5,,,1,0
522,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,288,5,,,1,0
523,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,300,5,,,0,1
524,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,300,5,,,1,0
525,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,291,6,,306,1,0
