Conversation_ID,Strategy,Type,Game_ID,User_ID,Mutant_ID,Test_ID,Is_Active,Is_Success
2844,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,166,6,,1194,0,1
2845,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,166,5,,,0,1
2846,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,166,5,937,,0,1
2847,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,167,6,,1193,0,1
2848,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,167,5,,,0,1
2849,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,167,5,938,,0,1
2850,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,165,5,,,0,1
2851,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,165,5,939,,0,1
2852,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,165,6,,1197,0,1
2853,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,166,6,,1203,0,1
2854,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,167,6,,1196,0,1
2855,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,166,5,,,0,1
2856,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,166,5,940,,0,1
2857,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,167,5,,,0,1
2858,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,167,5,941,,0,1
2859,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,165,6,,1204,0,1
2860,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,167,6,,1199,0,1
2861,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,165,5,,,0,1
2862,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,165,5,943,,0,1
2863,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,166,5,,,0,1
2864,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,166,5,942,,0,1
2865,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,167,5,,,0,1
2866,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,167,5,944,,0,1
2867,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,167,6,,1202,0,1
2868,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,166,5,,,0,1
2869,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,166,5,945,,0,1
2870,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,165,5,,,0,1
2871,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,165,5,948,,0,1
2872,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,167,5,,,0,1
2873,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,167,5,946,,0,1
2874,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,166,6,,1206,0,1
2875,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,165,6,,1207,0,1
2876,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,165,5,,,0,1
2877,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,167,6,,1205,0,1
2878,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,165,5,,,0,1
2879,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,165,6,,1212,0,1
2880,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,166,6,,1217,0,1
2881,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,165,5,,,0,1
2882,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,166,5,,,0,1
2883,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,166,5,947,,0,1
2884,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,167,6,,1210,0,1
2885,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,167,5,,,0,1
2886,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,167,5,949,,0,1
2887,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,165,6,,1216,0,1
2888,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,166,5,,,0,1
2889,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,166,5,953,,0,1
2890,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,167,6,,1215,0,1
2891,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,165,5,,,0,1
2892,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,165,5,950,,0,1
2893,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,167,5,,,0,1
2894,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,167,5,951,,0,1
2895,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,167,6,,1229,0,1
2896,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,166,6,,,0,0
2897,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,165,6,,1228,0,1
2898,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,166,5,,,0,1
2899,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,165,5,,,0,1
2900,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,166,5,,,0,1
2901,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,165,5,,,0,1
2902,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,165,5,952,,0,1
2903,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,167,5,,,0,1
2904,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,167,5,955,,0,1
2905,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,165,5,,,0,1
2906,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,165,5,954,,0,1
2907,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,166,5,,,0,1
2908,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,166,5,956,,0,1
2909,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,165,5,,,0,1
2910,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,165,5,957,,0,1
2911,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,167,5,,,0,1
2912,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,167,5,958,,0,1
2913,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,165,6,,,0,0
2914,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,166,5,,,0,1
2915,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,166,5,959,,0,1
2916,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,165,5,,,0,1
2917,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,167,5,,,0,1
2918,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,167,6,,1231,0,1
2919,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,166,6,,1232,0,1
2920,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,167,5,962,,0,1
2921,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,165,5,961,,0,1
2922,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,166,5,,,0,1
2923,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,166,5,960,,0,1
2924,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,165,5,,,0,1
2925,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,167,6,,1237,0,1
2926,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,165,6,,1277,0,1
2927,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,166,6,,1235,0,1
2928,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,166,5,,,0,1
2929,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,166,5,963,,0,1
2930,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,165,5,,,0,1
2931,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,165,5,964,,0,1
2932,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,167,5,,,0,1
2933,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,167,5,966,,0,1
2934,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,167,6,,1238,0,1
2935,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,166,6,,1239,0,1
2936,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,166,5,,,0,1
2937,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,165,5,,,0,1
2938,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,165,5,965,,0,1
2939,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,166,6,,1252,0,1
2940,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,167,6,,1243,0,1
2941,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,166,5,,,0,1
2942,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,166,5,967,,0,1
2943,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,167,5,,,0,1
2944,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,165,5,,,0,1
2945,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,167,5,970,,0,1
2946,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,165,5,968,,0,1
2947,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,166,5,,,0,1
2948,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,166,5,969,,0,1
2949,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,167,6,,1245,0,1
2950,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,165,6,,1247,0,1
2951,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,165,5,,,0,1
2952,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,165,5,971,,0,1
2953,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,167,6,,1248,0,1
2954,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,165,6,,1250,0,1
2955,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,166,5,,,0,1
2956,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,166,5,972,,0,1
2957,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,167,5,,,0,1
2958,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,165,5,,,0,1
2959,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,165,5,974,,0,1
2960,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,167,5,973,,0,1
2961,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,167,6,,1251,0,1
2962,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,165,6,,,0,0
2963,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,166,5,,,0,1
2964,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,166,5,976,,0,1
2965,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,167,5,,,0,1
2966,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,165,5,,,0,1
2967,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,167,5,977,,0,1
2968,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,165,5,975,,0,1
2969,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,167,6,,1258,0,1
2970,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,166,6,,1256,0,1
2971,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,167,5,,,0,1
2972,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,165,5,,,0,1
2973,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,165,5,979,,0,1
2974,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,166,5,,,0,1
2975,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,166,6,,1259,0,1
2976,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,166,5,978,,0,1
2977,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,167,5,,,0,1
2978,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,167,5,980,,0,1
2979,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,167,6,,1260,0,1
2980,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,166,6,,1272,0,1
2981,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,166,5,,,0,1
2982,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,166,5,985,,0,1
2983,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,165,5,,,0,1
2984,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,165,5,984,,0,1
2985,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,168,5,,,0,1
2986,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,170,5,,,0,1
2987,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,169,5,,,0,1
2988,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,170,6,,,0,1
2989,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,168,6,,,0,1
2990,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,169,6,,,0,1
2991,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,168,5,981,,0,1
2992,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,170,5,982,,0,1
2993,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,169,5,983,,0,1
2994,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,165,6,,1262,0,1
2995,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,167,6,,1261,0,1
2996,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,167,5,,,0,1
2997,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,170,6,,,0,1
2998,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,170,6,,1275,0,1
2999,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,168,6,,,0,1
3000,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,169,6,,,0,1
3001,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,168,6,,1265,0,1
3002,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,169,6,,1266,0,1
3003,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,167,5,,,0,1
3004,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,167,5,990,,0,1
3005,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,168,5,,,0,1
3006,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,170,5,,,0,1
3007,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,169,5,,,0,1
3008,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,168,5,986,,0,1
3009,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,169,5,987,,0,1
3010,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,170,5,988,,0,1
3011,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,167,6,,1270,0,1
3012,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,169,6,,1268,0,1
3013,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,165,5,,,0,1
3014,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,165,5,989,,0,1
3015,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,168,6,,1267,0,1
3016,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,166,5,,,0,1
3017,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,166,5,991,,0,1
3018,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,168,5,,,0,1
3019,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,170,5,,,0,1
3020,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,169,5,,,0,1
3021,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,168,5,992,,0,1
3022,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,169,5,993,,0,1
3023,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,170,5,994,,0,1
3024,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,167,6,,,0,0
3025,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,166,6,,,1,0
3026,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,169,6,,1274,0,1
3027,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,165,5,,,0,1
3028,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,165,5,997,,0,1
3029,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,167,5,,,0,1
3030,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,168,6,,1273,0,1
3031,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,167,5,1002,,0,1
3032,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,166,5,,,0,1
3033,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,166,5,995,,0,1
3034,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,168,5,,,0,1
3035,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,170,6,,,0,1
3036,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,168,5,996,,0,1
3037,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,170,6,,,0,0
3038,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,165,6,,1282,0,1
3039,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,169,6,,1280,0,1
3040,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,168,6,,1279,0,1
3041,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,167,5,,,0,1
3042,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,169,5,,,0,1
3043,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,170,5,,,0,1
3044,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,169,5,999,,0,1
3045,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,170,5,998,,0,1
3046,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,166,5,,,0,1
3047,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,166,5,1000,,0,1
3048,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,168,5,,,0,1
3049,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,168,5,1001,,0,1
3050,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,165,6,,1288,0,1
3051,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,166,6,,1287,0,1
3052,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,169,6,,1284,0,1
3053,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,168,6,,1285,0,1
3054,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,170,5,,,0,1
3055,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,169,5,,,0,1
3056,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,169,5,1003,,0,1
3057,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,170,5,1004,,0,1
3058,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,165,5,,,0,1
3059,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,165,5,1005,,0,1
3060,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,166,5,,,0,1
3061,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,166,5,1006,,0,1
3062,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,168,5,,,0,1
3063,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,168,5,1007,,0,1
3064,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,167,6,,,1,0
3065,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,165,6,,1294,0,1
3066,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,166,6,,1293,0,1
3067,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,169,6,,1290,0,1
3068,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,168,6,,1289,0,1
3069,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,167,5,,,0,1
3070,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,167,5,1008,,0,1
3071,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,169,5,,,0,1
3072,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,169,5,1011,,0,1
3073,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,170,5,,,0,1
3074,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,170,5,1013,,0,1
3075,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,165,5,,,0,1
3076,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,166,5,,,0,1
3077,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,165,5,1009,,0,1
3078,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,166,5,1010,,0,1
3079,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,168,5,,,0,1
3080,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,168,5,1012,,0,1
3081,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,165,6,,1299,0,1
3082,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,166,6,,1304,0,1
3083,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,169,6,,1296,0,1
3084,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,168,6,,1295,0,1
3085,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,167,5,,,0,1
3086,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,167,5,1021,,0,1
3087,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,165,5,,,0,1
3088,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,165,5,1014,,0,1
3089,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,167,6,,1313,0,1
3090,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,165,6,,1303,0,1
3091,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,166,5,,,0,1
3092,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,166,5,1015,,0,1
3093,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,169,6,,1300,0,1
3094,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,169,5,,,0,1
3095,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,169,5,1016,,0,1
3096,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,170,5,,,0,1
3097,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,168,6,,1301,0,1
3098,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,170,5,1017,,0,1
3099,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,168,5,,,0,1
3100,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,168,5,1018,,0,1
3101,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,170,6,,,0,1
3102,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,165,5,,,0,1
3103,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,165,5,1022,,0,1
